colour	size	x	xend	y	yend	key	showSelected.variable	showSelected.value	showSelected2
#FF0000	4	236.734179	236.734179	1	-1	BIC 236734179	BIC.thresh	-3.293	11 2
#FF0000	4	12.743847	12.743847	1	-1	BIC 12743847	BIC.thresh	-3.293	11 3
#FF0000	4	13.534494	13.534494	1	-1	BIC 13534494	BIC.thresh	-3.293	11 3
#FF0000	4	16.767471	16.767471	1	-1	BIC 16767471	BIC.thresh	-3.293	11 3
#FF0000	4	46.656706	46.656706	1	-1	BIC 46656706	BIC.thresh	-3.293	11 3
#FF0000	4	53.995148	53.995148	1	-1	BIC 53995148	BIC.thresh	-3.293	11 3
#FF0000	4	126.180617	126.180617	1	-1	BIC 126180617	BIC.thresh	-3.293	11 3
#FF0000	4	130.119431	130.119431	1	-1	BIC 130119431	BIC.thresh	-3.293	11 3
#FF0000	4	10.706047	10.706047	1	-1	BIC 10706047	BIC.thresh	-3.293	11 4
#FF0000	4	2.79624	2.79624	1	-1	BIC 2796240	BIC.thresh	-3.293	11 11
#FF0000	4	2.853978	2.853978	1	-1	BIC 2853978	BIC.thresh	-3.293	11 11
#FF0000	4	3.359371	3.359371	1	-1	BIC 3359371	BIC.thresh	-3.293	11 11
#FF0000	4	7.387826	7.387826	1	-1	BIC 7387826	BIC.thresh	-3.293	11 11
#FF0000	4	8.869722	8.869722	1	-1	BIC 8869722	BIC.thresh	-3.293	11 11
#FF0000	4	44.264237	44.264237	1	-1	BIC 44264237	BIC.thresh	-3.293	11 11
#FF0000	4	49.83495	49.83495	1	-1	BIC 49834950	BIC.thresh	-3.293	11 11
#FF0000	4	53.733945	53.733945	1	-1	BIC 53733945	BIC.thresh	-3.293	11 11
#FF0000	4	63.471046	63.471046	1	-1	BIC 63471046	BIC.thresh	-3.293	11 11
#FF0000	4	64.145045	64.145045	1	-1	BIC 64145045	BIC.thresh	-3.293	11 11
#FF0000	4	70.573642	70.573642	1	-1	BIC 70573642	BIC.thresh	-3.293	11 11
#FF0000	4	76.81893	76.81893	1	-1	BIC 76818930	BIC.thresh	-3.293	11 11
#FF0000	4	115.906672	115.906672	1	-1	BIC 115906672	BIC.thresh	-3.293	11 11
#FF0000	4	118.124508	118.124508	1	-1	BIC 118124508	BIC.thresh	-3.293	11 11
#FF0000	4	133.594824	133.594824	1	-1	BIC 133594824	BIC.thresh	-3.293	11 11
#FF0000	4	8.010662	8.010662	1	-1	BIC 8010662	BIC.thresh	-3.293	11 17
#FF0000	4	20.49164	20.49164	1	-1	BIC 20491640	BIC.thresh	-3.293	11 17
#FF0000	4	21.439446	21.439446	1	-1	BIC 21439446	BIC.thresh	-3.293	11 17
#FF0000	4	29.603343	29.603343	1	-1	BIC 29603343	BIC.thresh	-3.293	11 17
#FF0000	4	29.967857	29.967857	1	-1	BIC 29967857	BIC.thresh	-3.293	11 17
#FF0000	4	36.26552	36.26552	1	-1	BIC 36265520	BIC.thresh	-3.293	11 17
#FF0000	4	40.25428	40.25428	1	-1	BIC 40254280	BIC.thresh	-3.293	11 17
#FF0000	4	47.188569	47.188569	1	-1	BIC 47188569	BIC.thresh	-3.293	11 17
#FF0000	4	48.652017	48.652017	1	-1	BIC 48652017	BIC.thresh	-3.293	11 17
#FF0000	4	70.980637	70.980637	1	-1	BIC 70980637	BIC.thresh	-3.293	11 17
#FF0000	4	74.964785	74.964785	1	-1	BIC 74964785	BIC.thresh	-3.293	11 17
#FF0000	4	34.054145	34.054145	1	-1	BIC 34054145	BIC.thresh	-3.293	13 1
#FF0000	4	103.39365	103.39365	1	-1	BIC 103393650	BIC.thresh	-3.293	13 1
#FF0000	4	104.755902	104.755902	1	-1	BIC 104755902	BIC.thresh	-3.293	13 1
#FF0000	4	79.275587	79.275587	1	-1	BIC 79275587	BIC.thresh	-3.293	13 11
#FF0000	4	6.553888	6.553888	1	-1	BIC 6553888	BIC.thresh	-3.196	1 1
#FF0000	4	40.34801	40.34801	1	-1	BIC 40348010	BIC.thresh	-3.196	1 1
#FF0000	4	212.280934	212.280934	1	-1	BIC 212280934	BIC.thresh	-3.196	1 1
#FF0000	4	234.068672	234.068672	1	-1	BIC 234068672	BIC.thresh	-3.196	1 1
#FF0000	4	92.118693	92.118693	1	-1	BIC 92118693	BIC.thresh	-3.196	1 2
#FF0000	4	93.81244	93.81244	1	-1	BIC 93812440	BIC.thresh	-3.196	1 2
#FF0000	4	47.517969	47.517969	1	-1	BIC 47517969	BIC.thresh	-3.196	1 3
#FF0000	4	53.995148	53.995148	1	-1	BIC 53995148	BIC.thresh	-3.196	1 3
#FF0000	4	75.025831	75.025831	1	-1	BIC 75025831	BIC.thresh	-3.196	1 3
#FF0000	4	96.000707	96.000707	1	-1	BIC 96000707	BIC.thresh	-3.196	1 3
#FF0000	4	3.933832	3.933832	1	-1	BIC 3933832	BIC.thresh	-3.196	1 4
#FF0000	4	80.058339	80.058339	1	-1	BIC 80058339	BIC.thresh	-3.196	1 11
#FF0000	4	96.650049	96.650049	1	-1	BIC 96650049	BIC.thresh	-3.196	1 11
#FF0000	4	133.594824	133.594824	1	-1	BIC 133594824	BIC.thresh	-3.196	1 11
#FF0000	4	6.553888	6.553888	1	-1	BIC 6553888	BIC.thresh	-3.196	4 1
#FF0000	4	59.7925	59.7925	1	-1	BIC 59792500	BIC.thresh	-3.196	4 1
#FF0000	4	45.164625	45.164625	1	-1	BIC 45164625	BIC.thresh	-3.196	4 2
#FF0000	4	114.042111	114.042111	1	-1	BIC 114042111	BIC.thresh	-3.196	4 2
#FF0000	4	159.001095	159.001095	1	-1	BIC 159001095	BIC.thresh	-3.196	4 2
#FF0000	4	163.323003	163.323003	1	-1	BIC 163323003	BIC.thresh	-3.196	4 2
#FF0000	4	69.953902	69.953902	1	-1	BIC 69953902	BIC.thresh	-3.196	4 3
#FF0000	4	22.5544	22.5544	1	-1	BIC 22554400	BIC.thresh	-3.196	4 4
#FF0000	4	114.38687	114.38687	1	-1	BIC 114386870	BIC.thresh	-3.196	4 11
#FF0000	4	124.700483	124.700483	1	-1	BIC 124700483	BIC.thresh	-3.196	4 11
#FF0000	4	41.646489	41.646489	1	-1	BIC 41646489	BIC.thresh	-3.196	4 17
#FF0000	4	46.437733	46.437733	1	-1	BIC 46437733	BIC.thresh	-3.196	4 17
#FF0000	4	47.907456	47.907456	1	-1	BIC 47907456	BIC.thresh	-3.196	4 17
#FF0000	4	58.017039	58.017039	1	-1	BIC 58017039	BIC.thresh	-3.196	4 17
#FF0000	4	59.443039	59.443039	1	-1	BIC 59443039	BIC.thresh	-3.196	4 17
#FF0000	4	70.602478	70.602478	1	-1	BIC 70602478	BIC.thresh	-3.196	4 17
#FF0000	4	76.596868	76.596868	1	-1	BIC 76596868	BIC.thresh	-3.196	4 17
#FF0000	4	55.279763	55.279763	1	-1	BIC 55279763	BIC.thresh	-3.196	6 1
#FF0000	4	102.835963	102.835963	1	-1	BIC 102835963	BIC.thresh	-3.196	6 1
#FF0000	4	104.441425	104.441425	1	-1	BIC 104441425	BIC.thresh	-3.196	6 1
#FF0000	4	31.176714	31.176714	1	-1	BIC 31176714	BIC.thresh	-3.196	6 17
#FF0000	4	33.333771	33.333771	1	-1	BIC 33333771	BIC.thresh	-3.196	6 17
#FF0000	4	50.603936	50.603936	1	-1	BIC 50603936	BIC.thresh	-3.196	6 17
#FF0000	4	50.745352	50.745352	1	-1	BIC 50745352	BIC.thresh	-3.196	6 17
#FF0000	4	54.77313	54.77313	1	-1	BIC 54773130	BIC.thresh	-3.196	8 1
#FF0000	4	203.050855	203.050855	1	-1	BIC 203050855	BIC.thresh	-3.196	8 1
#FF0000	4	231.773738	231.773738	1	-1	BIC 231773738	BIC.thresh	-3.196	8 1
#FF0000	4	46.228964	46.228964	1	-1	BIC 46228964	BIC.thresh	-3.196	8 2
#FF0000	4	2.795319	2.795319	1	-1	BIC 2795319	BIC.thresh	-3.196	8 4
#FF0000	4	67.945319	67.945319	1	-1	BIC 67945319	BIC.thresh	-3.196	8 11
#FF0000	4	70.573642	70.573642	1	-1	BIC 70573642	BIC.thresh	-3.196	8 11
#FF0000	4	117.671318	117.671318	1	-1	BIC 117671318	BIC.thresh	-3.196	8 11
#FF0000	4	119.006612	119.006612	1	-1	BIC 119006612	BIC.thresh	-3.196	8 11
#FF0000	4	29.895917	29.895917	1	-1	BIC 29895917	BIC.thresh	-3.196	8 17
#FF0000	4	31.285374	31.285374	1	-1	BIC 31285374	BIC.thresh	-3.196	8 17
#FF0000	4	33.188233	33.188233	1	-1	BIC 33188233	BIC.thresh	-3.196	8 17
#FF0000	4	34.044124	34.044124	1	-1	BIC 34044124	BIC.thresh	-3.196	8 17
#FF0000	4	35.033225	35.033225	1	-1	BIC 35033225	BIC.thresh	-3.196	8 17
#FF0000	4	44.470906	44.470906	1	-1	BIC 44470906	BIC.thresh	-3.196	8 17
#FF0000	4	70.602478	70.602478	1	-1	BIC 70602478	BIC.thresh	-3.196	8 17
#FF0000	4	76.12659	76.12659	1	-1	BIC 76126590	BIC.thresh	-3.196	8 17
#FF0000	4	31.383255	31.383255	1	-1	BIC 31383255	BIC.thresh	-3.196	10 17
#FF0000	4	33.333771	33.333771	1	-1	BIC 33333771	BIC.thresh	-3.196	10 17
#FF0000	4	50.603936	50.603936	1	-1	BIC 50603936	BIC.thresh	-3.196	10 17
#FF0000	4	50.745352	50.745352	1	-1	BIC 50745352	BIC.thresh	-3.196	10 17
#FF0000	4	4.050797	4.050797	1	-1	BIC 4050797	BIC.thresh	-3.196	11 1
#FF0000	4	5.715116	5.715116	1	-1	BIC 5715116	BIC.thresh	-3.196	11 1
#FF0000	4	6.553888	6.553888	1	-1	BIC 6553888	BIC.thresh	-3.196	11 1
#FF0000	4	7.365149	7.365149	1	-1	BIC 7365149	BIC.thresh	-3.196	11 1
#FF0000	4	7.666619	7.666619	1	-1	BIC 7666619	BIC.thresh	-3.196	11 1
#FF0000	4	9.056209	9.056209	1	-1	BIC 9056209	BIC.thresh	-3.196	11 1
#FF0000	4	10.08235	10.08235	1	-1	BIC 10082350	BIC.thresh	-3.196	11 1
#FF0000	4	11.287549	11.287549	1	-1	BIC 11287549	BIC.thresh	-3.196	11 1
#FF0000	4	12.335582	12.335582	1	-1	BIC 12335582	BIC.thresh	-3.196	11 1
#FF0000	4	15.215687	15.215687	1	-1	BIC 15215687	BIC.thresh	-3.196	11 1
#FF0000	4	16.227592	16.227592	1	-1	BIC 16227592	BIC.thresh	-3.196	11 1
#FF0000	4	16.478503	16.478503	1	-1	BIC 16478503	BIC.thresh	-3.196	11 1
#FF0000	4	21.390738	21.390738	1	-1	BIC 21390738	BIC.thresh	-3.196	11 1
#FF0000	4	23.171813	23.171813	1	-1	BIC 23171813	BIC.thresh	-3.196	11 1
#FF0000	4	41.093766	41.093766	1	-1	BIC 41093766	BIC.thresh	-3.196	11 1
#FF0000	4	101.375779	101.375779	1	-1	BIC 101375779	BIC.thresh	-3.196	11 1
#FF0000	4	227.723379	227.723379	1	-1	BIC 227723379	BIC.thresh	-3.196	11 1
#FF0000	4	229.043844	229.043844	1	-1	BIC 229043844	BIC.thresh	-3.196	11 1
#FF0000	4	4.502857	4.502857	1	-1	BIC 4502857	BIC.thresh	-3.196	11 2
#FF0000	4	24.925181	24.925181	1	-1	BIC 24925181	BIC.thresh	-3.196	11 2
#FF0000	4	28.970676	28.970676	1	-1	BIC 28970676	BIC.thresh	-3.196	11 2
#FF0000	4	71.538858	71.538858	1	-1	BIC 71538858	BIC.thresh	-3.196	11 2
#FF0000	4	73.953285	73.953285	1	-1	BIC 73953285	BIC.thresh	-3.196	11 2
#FF0000	4	86.099986	86.099986	1	-1	BIC 86099986	BIC.thresh	-3.196	11 2
#FF0000	4	87.710666	87.710666	1	-1	BIC 87710666	BIC.thresh	-3.196	11 2
#FF0000	4	99.496462	99.496462	1	-1	BIC 99496462	BIC.thresh	-3.196	11 2
#FF0000	4	127.387828	127.387828	1	-1	BIC 127387828	BIC.thresh	-3.196	11 2
#FF0000	4	127.862496	127.862496	1	-1	BIC 127862496	BIC.thresh	-3.196	11 2
#FF0000	4	132.703509	132.703509	1	-1	BIC 132703509	BIC.thresh	-3.196	11 2
#FF0000	4	231.458561	231.458561	1	-1	BIC 231458561	BIC.thresh	-3.196	11 2
#FF0000	4	236.734179	236.734179	1	-1	BIC 236734179	BIC.thresh	-3.196	11 2
#FF0000	4	12.743847	12.743847	1	-1	BIC 12743847	BIC.thresh	-3.196	11 3
#FF0000	4	13.534494	13.534494	1	-1	BIC 13534494	BIC.thresh	-3.196	11 3
#FF0000	4	16.767471	16.767471	1	-1	BIC 16767471	BIC.thresh	-3.196	11 3
#FF0000	4	46.656706	46.656706	1	-1	BIC 46656706	BIC.thresh	-3.196	11 3
#FF0000	4	53.995148	53.995148	1	-1	BIC 53995148	BIC.thresh	-3.196	11 3
#FF0000	4	126.180617	126.180617	1	-1	BIC 126180617	BIC.thresh	-3.196	11 3
#FF0000	4	130.119431	130.119431	1	-1	BIC 130119431	BIC.thresh	-3.196	11 3
#FF0000	4	10.706047	10.706047	1	-1	BIC 10706047	BIC.thresh	-3.196	11 4
#FF0000	4	2.79624	2.79624	1	-1	BIC 2796240	BIC.thresh	-3.196	11 11
#FF0000	4	2.853978	2.853978	1	-1	BIC 2853978	BIC.thresh	-3.196	11 11
#FF0000	4	3.359371	3.359371	1	-1	BIC 3359371	BIC.thresh	-3.196	11 11
#FF0000	4	7.387826	7.387826	1	-1	BIC 7387826	BIC.thresh	-3.196	11 11
#FF0000	4	8.869722	8.869722	1	-1	BIC 8869722	BIC.thresh	-3.196	11 11
#FF0000	4	44.264237	44.264237	1	-1	BIC 44264237	BIC.thresh	-3.196	11 11
#FF0000	4	49.83495	49.83495	1	-1	BIC 49834950	BIC.thresh	-3.196	11 11
#FF0000	4	53.733945	53.733945	1	-1	BIC 53733945	BIC.thresh	-3.196	11 11
#FF0000	4	63.471046	63.471046	1	-1	BIC 63471046	BIC.thresh	-3.196	11 11
#FF0000	4	64.145045	64.145045	1	-1	BIC 64145045	BIC.thresh	-3.196	11 11
#FF0000	4	76.81893	76.81893	1	-1	BIC 76818930	BIC.thresh	-3.196	11 11
#FF0000	4	115.906672	115.906672	1	-1	BIC 115906672	BIC.thresh	-3.196	11 11
#FF0000	4	118.124508	118.124508	1	-1	BIC 118124508	BIC.thresh	-3.196	11 11
#FF0000	4	133.594824	133.594824	1	-1	BIC 133594824	BIC.thresh	-3.196	11 11
#FF0000	4	20.49164	20.49164	1	-1	BIC 20491640	BIC.thresh	-3.196	11 17
#FF0000	4	21.439446	21.439446	1	-1	BIC 21439446	BIC.thresh	-3.196	11 17
#FF0000	4	29.603343	29.603343	1	-1	BIC 29603343	BIC.thresh	-3.196	11 17
#FF0000	4	29.967857	29.967857	1	-1	BIC 29967857	BIC.thresh	-3.196	11 17
#FF0000	4	36.26552	36.26552	1	-1	BIC 36265520	BIC.thresh	-3.196	11 17
#FF0000	4	40.25428	40.25428	1	-1	BIC 40254280	BIC.thresh	-3.196	11 17
#FF0000	4	47.188569	47.188569	1	-1	BIC 47188569	BIC.thresh	-3.196	11 17
#FF0000	4	48.652017	48.652017	1	-1	BIC 48652017	BIC.thresh	-3.196	11 17
#FF0000	4	70.980637	70.980637	1	-1	BIC 70980637	BIC.thresh	-3.196	11 17
#FF0000	4	74.964785	74.964785	1	-1	BIC 74964785	BIC.thresh	-3.196	11 17
#FF0000	4	34.054145	34.054145	1	-1	BIC 34054145	BIC.thresh	-3.196	13 1
#FF0000	4	103.39365	103.39365	1	-1	BIC 103393650	BIC.thresh	-3.196	13 1
#FF0000	4	104.755902	104.755902	1	-1	BIC 104755902	BIC.thresh	-3.196	13 1
#FF0000	4	40.34801	40.34801	1	-1	BIC 40348010	BIC.thresh	-2.967	1 1
#FF0000	4	212.280934	212.280934	1	-1	BIC 212280934	BIC.thresh	-2.967	1 1
#FF0000	4	234.068672	234.068672	1	-1	BIC 234068672	BIC.thresh	-2.967	1 1
#FF0000	4	92.118693	92.118693	1	-1	BIC 92118693	BIC.thresh	-2.967	1 2
#FF0000	4	93.81244	93.81244	1	-1	BIC 93812440	BIC.thresh	-2.967	1 2
#FF0000	4	47.517969	47.517969	1	-1	BIC 47517969	BIC.thresh	-2.967	1 3
#FF0000	4	53.995148	53.995148	1	-1	BIC 53995148	BIC.thresh	-2.967	1 3
#FF0000	4	75.025831	75.025831	1	-1	BIC 75025831	BIC.thresh	-2.967	1 3
#FF0000	4	96.000707	96.000707	1	-1	BIC 96000707	BIC.thresh	-2.967	1 3
#FF0000	4	3.933832	3.933832	1	-1	BIC 3933832	BIC.thresh	-2.967	1 4
#FF0000	4	80.058339	80.058339	1	-1	BIC 80058339	BIC.thresh	-2.967	1 11
#FF0000	4	133.594824	133.594824	1	-1	BIC 133594824	BIC.thresh	-2.967	1 11
#FF0000	4	6.553888	6.553888	1	-1	BIC 6553888	BIC.thresh	-2.967	4 1
#FF0000	4	59.7925	59.7925	1	-1	BIC 59792500	BIC.thresh	-2.967	4 1
#FF0000	4	45.164625	45.164625	1	-1	BIC 45164625	BIC.thresh	-2.967	4 2
#FF0000	4	114.042111	114.042111	1	-1	BIC 114042111	BIC.thresh	-2.967	4 2
#FF0000	4	163.323003	163.323003	1	-1	BIC 163323003	BIC.thresh	-2.967	4 2
#FF0000	4	69.953902	69.953902	1	-1	BIC 69953902	BIC.thresh	-2.967	4 3
#FF0000	4	22.5544	22.5544	1	-1	BIC 22554400	BIC.thresh	-2.967	4 4
#FF0000	4	114.38687	114.38687	1	-1	BIC 114386870	BIC.thresh	-2.967	4 11
#FF0000	4	124.700483	124.700483	1	-1	BIC 124700483	BIC.thresh	-2.967	4 11
#FF0000	4	41.646489	41.646489	1	-1	BIC 41646489	BIC.thresh	-2.967	4 17
#FF0000	4	47.907456	47.907456	1	-1	BIC 47907456	BIC.thresh	-2.967	4 17
#FF0000	4	58.017039	58.017039	1	-1	BIC 58017039	BIC.thresh	-2.967	4 17
#FF0000	4	59.443039	59.443039	1	-1	BIC 59443039	BIC.thresh	-2.967	4 17
#FF0000	4	55.279763	55.279763	1	-1	BIC 55279763	BIC.thresh	-2.967	6 1
#FF0000	4	102.835963	102.835963	1	-1	BIC 102835963	BIC.thresh	-2.967	6 1
#FF0000	4	104.441425	104.441425	1	-1	BIC 104441425	BIC.thresh	-2.967	6 1
#FF0000	4	31.176714	31.176714	1	-1	BIC 31176714	BIC.thresh	-2.967	6 17
#FF0000	4	33.333771	33.333771	1	-1	BIC 33333771	BIC.thresh	-2.967	6 17
#FF0000	4	50.603936	50.603936	1	-1	BIC 50603936	BIC.thresh	-2.967	6 17
#FF0000	4	50.745352	50.745352	1	-1	BIC 50745352	BIC.thresh	-2.967	6 17
#FF0000	4	54.77313	54.77313	1	-1	BIC 54773130	BIC.thresh	-2.967	8 1
#FF0000	4	203.050855	203.050855	1	-1	BIC 203050855	BIC.thresh	-2.967	8 1
#FF0000	4	231.773738	231.773738	1	-1	BIC 231773738	BIC.thresh	-2.967	8 1
#FF0000	4	46.228964	46.228964	1	-1	BIC 46228964	BIC.thresh	-2.967	8 2
#FF0000	4	2.795319	2.795319	1	-1	BIC 2795319	BIC.thresh	-2.967	8 4
#FF0000	4	67.945319	67.945319	1	-1	BIC 67945319	BIC.thresh	-2.967	8 11
#FF0000	4	70.573642	70.573642	1	-1	BIC 70573642	BIC.thresh	-2.967	8 11
#FF0000	4	117.671318	117.671318	1	-1	BIC 117671318	BIC.thresh	-2.967	8 11
#FF0000	4	119.006612	119.006612	1	-1	BIC 119006612	BIC.thresh	-2.967	8 11
#FF0000	4	29.895917	29.895917	1	-1	BIC 29895917	BIC.thresh	-2.967	8 17
#FF0000	4	31.285374	31.285374	1	-1	BIC 31285374	BIC.thresh	-2.967	8 17
#FF0000	4	35.033225	35.033225	1	-1	BIC 35033225	BIC.thresh	-2.967	8 17
#FF0000	4	41.395917	41.395917	1	-1	BIC 41395917	BIC.thresh	-2.967	8 17
#FF0000	4	4.050797	4.050797	1	-1	BIC 4050797	BIC.thresh	-2.967	11 1
#FF0000	4	7.666619	7.666619	1	-1	BIC 7666619	BIC.thresh	-2.967	11 1
#FF0000	4	9.056209	9.056209	1	-1	BIC 9056209	BIC.thresh	-2.967	11 1
#FF0000	4	10.08235	10.08235	1	-1	BIC 10082350	BIC.thresh	-2.967	11 1
#FF0000	4	11.287549	11.287549	1	-1	BIC 11287549	BIC.thresh	-2.967	11 1
#FF0000	4	12.335582	12.335582	1	-1	BIC 12335582	BIC.thresh	-2.967	11 1
#FF0000	4	16.227592	16.227592	1	-1	BIC 16227592	BIC.thresh	-2.967	11 1
#FF0000	4	16.478503	16.478503	1	-1	BIC 16478503	BIC.thresh	-2.967	11 1
#FF0000	4	21.390738	21.390738	1	-1	BIC 21390738	BIC.thresh	-2.967	11 1
#FF0000	4	23.171813	23.171813	1	-1	BIC 23171813	BIC.thresh	-2.967	11 1
#FF0000	4	41.093766	41.093766	1	-1	BIC 41093766	BIC.thresh	-2.967	11 1
#FF0000	4	101.375779	101.375779	1	-1	BIC 101375779	BIC.thresh	-2.967	11 1
#FF0000	4	227.723379	227.723379	1	-1	BIC 227723379	BIC.thresh	-2.967	11 1
#FF0000	4	229.043844	229.043844	1	-1	BIC 229043844	BIC.thresh	-2.967	11 1
#FF0000	4	4.502857	4.502857	1	-1	BIC 4502857	BIC.thresh	-2.967	11 2
#FF0000	4	24.925181	24.925181	1	-1	BIC 24925181	BIC.thresh	-2.967	11 2
#FF0000	4	28.970676	28.970676	1	-1	BIC 28970676	BIC.thresh	-2.967	11 2
#FF0000	4	71.538858	71.538858	1	-1	BIC 71538858	BIC.thresh	-2.967	11 2
#FF0000	4	73.953285	73.953285	1	-1	BIC 73953285	BIC.thresh	-2.967	11 2
#FF0000	4	86.099986	86.099986	1	-1	BIC 86099986	BIC.thresh	-2.967	11 2
#FF0000	4	87.710666	87.710666	1	-1	BIC 87710666	BIC.thresh	-2.967	11 2
#FF0000	4	99.496462	99.496462	1	-1	BIC 99496462	BIC.thresh	-2.967	11 2
#FF0000	4	127.387828	127.387828	1	-1	BIC 127387828	BIC.thresh	-2.967	11 2
#FF0000	4	127.862496	127.862496	1	-1	BIC 127862496	BIC.thresh	-2.967	11 2
#FF0000	4	132.703509	132.703509	1	-1	BIC 132703509	BIC.thresh	-2.967	11 2
#FF0000	4	231.458561	231.458561	1	-1	BIC 231458561	BIC.thresh	-2.967	11 2
#FF0000	4	12.743847	12.743847	1	-1	BIC 12743847	BIC.thresh	-2.967	11 3
#FF0000	4	13.534494	13.534494	1	-1	BIC 13534494	BIC.thresh	-2.967	11 3
#FF0000	4	46.656706	46.656706	1	-1	BIC 46656706	BIC.thresh	-2.967	11 3
#FF0000	4	53.995148	53.995148	1	-1	BIC 53995148	BIC.thresh	-2.967	11 3
#FF0000	4	126.180617	126.180617	1	-1	BIC 126180617	BIC.thresh	-2.967	11 3
#FF0000	4	130.119431	130.119431	1	-1	BIC 130119431	BIC.thresh	-2.967	11 3
#FF0000	4	10.706047	10.706047	1	-1	BIC 10706047	BIC.thresh	-2.967	11 4
#FF0000	4	2.79624	2.79624	1	-1	BIC 2796240	BIC.thresh	-2.967	11 11
#FF0000	4	3.359371	3.359371	1	-1	BIC 3359371	BIC.thresh	-2.967	11 11
#FF0000	4	7.387826	7.387826	1	-1	BIC 7387826	BIC.thresh	-2.967	11 11
#FF0000	4	8.869722	8.869722	1	-1	BIC 8869722	BIC.thresh	-2.967	11 11
#FF0000	4	44.264237	44.264237	1	-1	BIC 44264237	BIC.thresh	-2.967	11 11
#FF0000	4	47.798791	47.798791	1	-1	BIC 47798791	BIC.thresh	-2.967	11 11
#FF0000	4	63.471046	63.471046	1	-1	BIC 63471046	BIC.thresh	-2.967	11 11
#FF0000	4	64.145045	64.145045	1	-1	BIC 64145045	BIC.thresh	-2.967	11 11
#FF0000	4	76.81893	76.81893	1	-1	BIC 76818930	BIC.thresh	-2.967	11 11
#FF0000	4	115.906672	115.906672	1	-1	BIC 115906672	BIC.thresh	-2.967	11 11
#FF0000	4	118.124508	118.124508	1	-1	BIC 118124508	BIC.thresh	-2.967	11 11
#FF0000	4	133.594824	133.594824	1	-1	BIC 133594824	BIC.thresh	-2.967	11 11
#FF0000	4	20.49164	20.49164	1	-1	BIC 20491640	BIC.thresh	-2.967	11 17
#FF0000	4	21.439446	21.439446	1	-1	BIC 21439446	BIC.thresh	-2.967	11 17
#FF0000	4	29.603343	29.603343	1	-1	BIC 29603343	BIC.thresh	-2.967	11 17
#FF0000	4	29.967857	29.967857	1	-1	BIC 29967857	BIC.thresh	-2.967	11 17
#FF0000	4	36.26552	36.26552	1	-1	BIC 36265520	BIC.thresh	-2.967	11 17
#FF0000	4	40.25428	40.25428	1	-1	BIC 40254280	BIC.thresh	-2.967	11 17
#FF0000	4	47.188569	47.188569	1	-1	BIC 47188569	BIC.thresh	-2.967	11 17
#FF0000	4	48.652017	48.652017	1	-1	BIC 48652017	BIC.thresh	-2.967	11 17
#FF0000	4	73.50277	73.50277	1	-1	BIC 73502770	BIC.thresh	-2.967	11 17
#FF0000	4	34.054145	34.054145	1	-1	BIC 34054145	BIC.thresh	-2.967	13 1
#FF0000	4	103.39365	103.39365	1	-1	BIC 103393650	BIC.thresh	-2.967	13 1
#FF0000	4	104.755902	104.755902	1	-1	BIC 104755902	BIC.thresh	-2.967	13 1
#FF0000	4	40.34801	40.34801	1	-1	BIC 40348010	BIC.thresh	-2.825	1 1
#FF0000	4	212.280934	212.280934	1	-1	BIC 212280934	BIC.thresh	-2.825	1 1
#FF0000	4	234.068672	234.068672	1	-1	BIC 234068672	BIC.thresh	-2.825	1 1
#FF0000	4	92.118693	92.118693	1	-1	BIC 92118693	BIC.thresh	-2.825	1 2
#FF0000	4	93.81244	93.81244	1	-1	BIC 93812440	BIC.thresh	-2.825	1 2
#FF0000	4	47.517969	47.517969	1	-1	BIC 47517969	BIC.thresh	-2.825	1 3
#FF0000	4	53.995148	53.995148	1	-1	BIC 53995148	BIC.thresh	-2.825	1 3
#FF0000	4	3.933832	3.933832	1	-1	BIC 3933832	BIC.thresh	-2.825	1 4
#FF0000	4	80.058339	80.058339	1	-1	BIC 80058339	BIC.thresh	-2.825	1 11
#FF0000	4	133.594824	133.594824	1	-1	BIC 133594824	BIC.thresh	-2.825	1 11
#FF0000	4	6.553888	6.553888	1	-1	BIC 6553888	BIC.thresh	-2.825	4 1
#FF0000	4	59.7925	59.7925	1	-1	BIC 59792500	BIC.thresh	-2.825	4 1
#FF0000	4	45.164625	45.164625	1	-1	BIC 45164625	BIC.thresh	-2.825	4 2
#FF0000	4	114.042111	114.042111	1	-1	BIC 114042111	BIC.thresh	-2.825	4 2
#FF0000	4	163.323003	163.323003	1	-1	BIC 163323003	BIC.thresh	-2.825	4 2
#FF0000	4	69.953902	69.953902	1	-1	BIC 69953902	BIC.thresh	-2.825	4 3
#FF0000	4	22.5544	22.5544	1	-1	BIC 22554400	BIC.thresh	-2.825	4 4
#FF0000	4	114.38687	114.38687	1	-1	BIC 114386870	BIC.thresh	-2.825	4 11
#FF0000	4	124.700483	124.700483	1	-1	BIC 124700483	BIC.thresh	-2.825	4 11
#FF0000	4	41.646489	41.646489	1	-1	BIC 41646489	BIC.thresh	-2.825	4 17
#FF0000	4	47.907456	47.907456	1	-1	BIC 47907456	BIC.thresh	-2.825	4 17
#FF0000	4	58.017039	58.017039	1	-1	BIC 58017039	BIC.thresh	-2.825	4 17
#FF0000	4	59.443039	59.443039	1	-1	BIC 59443039	BIC.thresh	-2.825	4 17
#FF0000	4	47.356012	47.356012	1	-1	BIC 47356012	BIC.thresh	-2.825	6 1
